110,601998,中信银行?点评,金融服务,6.62,0.30%,2112,7,0,0,-220,0,0,2,30.55,-3.9,0,0,-2.6,-1.3,13.5,-9.6,101,1.12,2.3,4.9,46.2,47.5,34.8,21.3,16.7,26.3,0.03,0.89
111,600886,国投电力?点评,电热供应,7.17,0.28%,487,12,0,0,-351,-0.01,0,-34.1,7.34,-17.5,0,0,4.1,-21.6,6.5,11,109,0.74,10.7,6.6,35.1,56.7,21.8,15.3,32.4,21.4,0.04,0.62
112,002074,国轩高科?点评,电气机械,22.74,0.26%,143,30,0,0,394,0.03,0.05,7.88,-2.19,3.2,0,0,0.8,2.4,-2.2,-1,89,1.12,4.3,3.5,42,39.6,21.7,23.9,32,33,0.86,0.78
113,601872,招商轮船?点评,水上运输,4.01,0.25%,189,23,0,0,-55,0,0,-6.64,-6.5,-8.9,0,0,0,-8.9,3,5.9,84,1.06,0,0,37.4,46.3,28.3,25.3,34.3,28.4,0.03,1.02
114,300072,三聚环保?点评,化学制品,33.09,0.24%,455,22,0,0,-534,-0.01,-0.01,-13.45,10.42,-7.3,0,0,0.5,-7.8,0,7.3,81,0.86,2.4,1.9,34.4,42.2,24.6,24.6,38.6,31.3,0.16,0.84
115,002797,第一创业?点评,金融服务,8.53,0.24%,164,71,0,0,-631,-0.04,-0.03,-5.59,5.83,-4.1,0,0,0.6,-4.7,0.3,3.8,58,0.95,1.3,0.7,25.7,30.4,27.5,27.2,45.5,41.7,0.94,1.06
116,000750,国海证券?点评,金融服务,4.55,0.22%,192,26,0,0,-55,0,-0.01,-10.86,-12.51,-4.1,0,0,9.6,-13.7,-1.6,5.7,60,0.8,9.6,0,18.2,31.9,29.5,31.1,42.7,37,0.07,0.77
117,002027,分众传媒?点评,商务服务,14.25,0.21%,827,33,0,0,213,0,0.02,13.11,2.34,1.9,0,0,1.7,0.2,-0.8,-1.1,103,1.24,2.3,0.6,50.1,49.9,20.2,21,27.4,28.5,0.14,0.72
118,601997,贵阳银行?点评,金融服务,14.62,0.21%,181,8,0,0,-588,-0.03,-0.03,-29.86,-0.32,-8.8,0,0,4.6,-13.4,3.9,4.9,138,0.74,10.3,5.7,54.2,67.6,16.6,12.7,18.9,14,0.37,0.91
119,000166,申万宏源?点评,金融服务,5,0.20%,1001,24,0,0,-192,0,0,-9.01,-21.4,-8.4,0,0,0,-8.4,0.4,8,66,0.98,0,0,28.8,37.2,28.6,28.2,42.6,34.6,0.02,0.8
120,002465,海格通信?点评,电子设备,9.83,0.20%,182,92,0,0,346,0.02,0.03,14.63,-26.19,6.6,0,0,0,6.6,-5,-1.6,71,1.22,0,0,38.6,32,26.2,31.2,35.2,36.8,0.29,1.15
121,601989,中国重工?点评,运输设备,5.49,0.18%,1008,70,0,0,-1991,-0.02,-0.02,-49.17,15.88,-14.4,0,0,-21.8,7.4,4.4,10,139,0.62,23.2,45,39.2,31.8,15,10.6,22.6,12.6,0.14,1.06
122,600926,杭州银行?点评,金融服务,11.59,0.17%,170,9,0,0,-337,-0.02,-0.02,-33.23,-9.84,-11.2,0,0,8.5,-19.7,-1,12.2,117,0.71,11.8,3.3,40.9,60.6,15.6,16.6,31.7,19.5,0.18,0.71
123,600837,海通证券?点评,金融服务,12.03,0.17%,973,17,0,0,-501,0,0,-26.16,-4.78,-7.3,0,0,-0.6,-6.7,1.2,6.1,122,0.74,5.6,6.2,51.9,58.6,20.4,19.2,22.1,16,0.07,0.87
124,600352,浙江龙盛?点评,化学制品,11.81,0.17%,361,15,0,0,-1660,-0.04,-0.04,-28.09,6.21,-11.5,0,0,-8.6,-2.9,4.6,6.9,114,0.74,4.9,13.5,46.6,49.5,24.7,20.1,23.8,16.9,0.4,0.71
125,601375,中原证券?点评,金融服务,6.44,0.16%,116,54,0,0,-313,-0.03,-0.05,-21.5,10.39,-9.3,0,0,0,-9.3,-2.2,11.5,70,0.71,0,0,30.1,39.4,23.5,25.7,46.4,34.9,0.29,0.82
126,601377,兴业证券?点评,金融服务,6.8,0.15%,451,17,0,0,108,0,0,4.14,-12.49,4,0,0,2.3,1.7,-2.8,-1.2,92,1.01,2.3,0,45.9,44.2,20.1,22.9,31.7,32.9,0.06,0.69
127,600547,山东黄金?点评,金属采选,26.79,0.15%,389,42,0,0,19,0,0,-3.53,-10.72,0.2,0,0,-2,2.2,-0.4,0.2,124,0.94,7.4,9.4,54.7,52.5,17.1,17.5,20.8,20.6,0.25,0.87
128,601229,上海银行?点评,金融服务,15.24,0.13%,565,8,0,0,852,0.01,0.01,31.88,-6.91,12.9,0,0,2.9,10,-6.4,-6.5,123,1.36,9.4,6.5,58.5,48.5,16.3,22.7,15.8,22.3,0.12,0.83
129,600373,中文传媒?点评,文体传媒,16.22,0.12%,224,15,0,0,0,0,0,-0.6,-29.39,0,0,0,10.3,-10.3,-6.5,6.5,105,0.97,10.5,0.2,42,52.3,17.6,24.1,29.9,23.4,0.14,1.03
130,002142,宁波银行?点评,金融服务,19.69,0.10%,886,10,0,0,69,0,0,2.64,3.36,0.7,0,0,-0.3,1,-0.8,0.1,99,1.04,8.5,8.8,41.5,40.5,15.5,16.3,34.5,34.4,0.11,0.96
131,600518,康美药业?点评,医药制造,21.94,0.05%,966,26,0,0,-571,-0.01,-0.01,-35.41,3.88,-9.1,0,0,-10.4,1.3,1.1,8,132,0.69,13.7,24.1,47.6,46.3,15.1,14,23.6,15.6,0.06,0.97
132,600485,信威集团?点评,电子设备,0,0.00%,238,73,0,0,0,-0.62,-0.87,-24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,600221,海航控股?点评,航空运输,0,0.00%,534,15,0,0,0,0.03,0.01,14.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,600309,万华化学?点评,化学制品,0,0.00%,996,10,0,0,0,0,0,-1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,600157,永泰能源?点评,煤炭采选,0,0.00%,418,76,0,0,0,0,-0.02,-29.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,600170,上海建工?点评,土木工程,3.81,0.00%,323,14,0,0,30,0,0,-4.8,-4.09,1.1,0,0,-9,10.1,-1.7,0.6,127,0.92,0,9,64.1,54,11.8,13.5,24.1,23.5,0.08,1.11
137,600583,海油工程?点评,开采辅助,6.38,0.00%,282,68,0,0,-253,-0.01,-0.01,-35.74,-19.18,-14.6,0,0,-5.3,-9.3,2.9,11.7,108,0.69,5.7,11,40.8,50.1,19.5,16.6,34,22.3,0.06,0.65
138,600682,南京新百?点评,零售业,0,0.00%,286,71,0,0,0,-0.08,-0.07,-41.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,600685,中船防务?点评,运输设备,0,0.00%,146,-151,0,0,0,0.01,0.02,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,600871,石化油服?点评,开采辅助,2.28,0.00%,275,-10,0,0,-181,-0.01,0,-25.22,-29.45,-13.9,0,0,0,-13.9,-2.4,16.3,70,0.74,0,0,28.1,42,25.5,27.9,46.4,30.1,0.05,0.76
141,600909,华安证券?点评,金融服务,7.37,0.00%,199,33,0,0,-297,-0.02,-0.04,-26.97,-0.49,-7.9,0,0,-9.7,1.8,-3.9,11.8,89,0.67,4.6,14.3,35.8,34,18.7,22.6,40.9,29.1,0.19,1.06
142,600704,物产中大?点评,批发业,6.66,0.00%,89,17,0,0,53,0.01,0,1.24,-2.47,2.2,0,0,4.8,-2.6,-2.9,0.7,104,0.97,9.8,5,43.1,45.7,17.4,20.3,29.7,29,0.27,1.07
143,600795,国电电力?点评,电热供应,3.08,0.00%,605,20,0,0,-548,-0.01,-0.01,-42.05,-16.22,-19.6,0,0,-12,-7.6,4.5,15.1,104,0.63,0,12,42.1,49.7,20,15.5,37.9,22.8,0.05,0.78
144,600804,鹏博士?点评,互联网,14.87,0.00%,213,26,0,0,-92,0,-0.01,-6.04,-3.21,-1.1,0,0,4.4,-5.5,0.7,0.4,112,0.91,6.6,2.2,48.9,54.4,22.6,21.9,21.9,21.5,0.39,0.68
145,601216,君正集团?点评,化学制品,0,0.00%,397,19,0,0,0,-0.07,-0.08,-61.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,601919,中远海控?点评,水上运输,6.4,0.00%,489,18,0,0,200,0,0,9.81,-5.88,4.3,0,0,-0.4,4.7,-2.6,-1.7,114,1.1,2.7,3.1,56.5,51.8,16.5,19.1,24.3,26,0.1,0.98
147,601718,际华集团?点评,纺织服装,5.88,0.00%,227,34,0,0,-120,-0.01,0,-5.12,-16.05,-3.3,0,0,1.1,-4.4,-4.2,7.5,84,0.96,1.1,0,39.2,43.6,25.7,29.9,34,26.5,0.16,0.79
148,002252,上海莱士?点评,医药制造,0,0.00%,972,78,0,0,0,0.01,0.03,46.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,002007,华兰生物?点评,医药制造,27.42,0.00%,220,31,0,0,52,0,0,3.15,-18.88,1.6,0,0,1.9,-0.3,-0.1,-1.5,67,1.04,1.9,0,32.2,32.5,20.8,20.9,45.1,46.6,0.15,0.73
150,000413,东旭光电?点评,电子设备,8.24,0.00%,332,35,0,0,-87,0,0.01,2.98,-6.88,-1.4,0,0,-2,0.6,2,-0.6,76,1.12,0,2,37.4,36.8,27.8,25.8,34.8,35.4,0.19,0.67
151,000415,渤海金控?点评,租赁业,0,0.00%,182,14,0,0,0,-0.05,-0.1,-29.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,000540,中天金融?点评,房地产业,0,0.00%,318,16,0,0,0,0,0.01,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,000063,中兴通讯?点评,电子设备,32.01,0.00%,1099,26,0,0,-1814,-0.02,-0.01,-4.11,1.4,-2.6,0,0,-2.5,-0.1,0.6,2,104,0.97,7.7,10.2,43.2,43.3,18.5,17.9,30.6,28.6,0.64,1.37
154,002450,康得新?点评,橡胶塑料,0,0.00%,572,28,0,0,0,0.02,0.01,4.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,002739,万达电影?点评,文体传媒,0,0.00%,593,36,0,0,0,0.02,-0.03,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,002601,龙蟒佰利?点评,化学制品,0,0.00%,124,14,0,0,0,-0.02,-0.02,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,600000,浦发银行?点评,金融服务,12.3,0.00%,3457,6,0,0,-1133,0,0,-49,-2.58,-11.7,0,0,-7.1,-4.6,3.3,8.4,137,0.59,29.3,36.4,33.1,37.7,16.5,13.2,21.1,12.7,0.03,1.2
158,600021,上海电力?点评,电热供应,8.37,0.00%,179,41,0,0,102,0.01,0,15.8,-20.38,10.9,0,0,0,10.9,-6.6,-4.3,64,1.16,0,0,37.3,26.4,28.3,34.9,34.4,38.7,0.05,0.9
159,600050,中国联通?点评,信号传输,6.17,0.00%,1191,107,0,0,-612,0,-0.02,-18.78,-9.93,-3.8,0,0,8,-11.8,-2.6,6.4,111,0.76,18.6,10.6,34.9,46.7,16,18.6,30.5,24.1,0.14,0.75
160,601988,中国银行?点评,金融服务,4.13,0.00%,8705,7,0,0,-1482,0,0,-39.51,-31,-11.7,0,0,-8,-3.7,4.7,7,139,0.68,29.6,37.6,33.9,37.6,18.3,13.6,18.2,11.2,0.01,0.74
161,002594,比亚迪?点评,汽车制造,64.2,-0.05%,731,50,0,0,-387,0,0,-5.49,0.42,-3.5,0,0,-4.3,0.8,1.5,2,102,0.96,4.8,9.1,44.2,43.4,23.3,21.8,27.7,25.7,0.15,0.61
162,002555,三七互娱?点评,互联网,19.97,-0.05%,232,26,0,0,-608,-0.03,-0.02,-14.27,13.52,-7.9,0,0,-4.4,-3.5,1.3,6.6,95,0.88,0,4.4,43.7,47.2,22.2,20.9,34.1,27.5,0.33,0.95
163,601888,中国国旅?点评,商务服务,55.47,-0.07%,1083,43,0,0,-1426,-0.01,-0.02,-36.88,0.21,-12.6,0,0,-7.6,-5,4.5,8.1,130,0.7,12.2,19.8,46.7,51.7,18.3,13.8,22.8,14.7,0.1,1.09
164,601198,东兴证券?点评,金融服务,13.6,-0.07%,375,30,0,0,-678,-0.02,-0.02,-52.43,-9.81,-27.3,0,0,0,-27.3,5.1,22.2,83,0.59,0,0,27.6,54.9,26.2,21.1,46.2,24,0.07,1
165,601336,新华保险?点评,保险业,51.93,-0.08%,1083,24,0,0,-1115,-0.01,-0.01,-23.54,1.4,-4.3,0,0,-2.4,-1.9,-1.5,5.8,137,0.77,14.5,16.9,52.1,54,15.3,16.8,18.1,12.3,0.24,1.39
166,600739,辽宁成大?点评,批发业,17.49,-0.11%,239,16,0,0,-2,0,0,8.63,-12.85,-0.2,0,0,0,-0.2,-7.7,7.9,85,1.23,0,0,42.2,42.4,24.5,32.2,33.3,25.4,0.04,0.57
167,600016,民生银行?点评,金融服务,8.3,-0.12%,2453,6,0,0,312,0,0,-7.18,-22.23,2.3,0,0,1.2,1.1,-1.8,-0.5,127,0.87,24.1,22.9,40.3,39.2,17.3,19.1,18.3,18.8,0.06,0.97
168,002466,天齐锂业?点评,有色金属,61.72,-0.13%,700,35,0,0,-687,-0.01,-0.02,-5.4,3.04,-2.2,0,0,0.6,-2.8,-0.8,3,93,0.93,6.2,5.6,39,41.8,21.3,22.1,33.5,30.5,0.45,0.64
169,600919,江苏银行?点评,金融服务,7.41,-0.13%,439,7,0,0,-914,-0.02,-0.01,-41.64,-2.94,-21.5,0,0,-14.1,-7.4,4.1,17.4,106,0.7,0,14.1,42.4,49.8,22.1,18,35.5,18.1,0.1,0.77
170,600498,烽火通信?点评,电子设备,28.39,-0.14%,289,37,0,0,-904,-0.03,-0.01,-31.53,2.33,-20.3,0,0,-4.5,-15.8,11.1,9.2,112,0.79,3.1,7.6,43,58.8,23.2,12.1,30.7,21.5,0.15,0.78
171,601169,北京银行?点评,金融服务,7.17,-0.14%,1308,7,0,0,-488,0,0,-26.7,-8.24,-11.1,0,0,-3.4,-7.7,3.5,7.6,114,0.76,10,13.4,41.4,49.1,22.8,19.3,25.8,18.2,0.03,1.02
172,601985,中国核电?点评,电热供应,7.12,-0.14%,301,20,0,0,-590,-0.02,-0.02,-38.34,-27.86,-20.1,0,0,-8.5,-11.6,0.1,20,83,0.66,1.9,10.4,29.7,41.3,22,21.9,46.4,26.4,0.1,0.83
173,601398,工商银行?点评,金融服务,6.35,-0.16%,17120,7,0,0,-1190,0,0,-6.08,-4.09,-3,0,0,11.9,-14.9,1.2,1.8,144,0.96,40.1,28.2,30.4,45.3,11.9,10.7,17.6,15.8,0.02,0.9
174,601163,三角轮胎?点评,橡胶塑料,18.15,-0.22%,51,30,0,0,-178,-0.04,-0.06,-20.01,-21.32,-10.9,0,0,-1.1,-9.8,-5.3,16.2,58,0.74,0,1.1,23.4,33.2,26.1,31.4,50.5,34.3,0.32,0.69
175,600015,华夏银行?点评,金融服务,9.17,-0.22%,1176,7,0,0,-579,0,-0.01,-47.54,-11.51,-11.3,0,0,2,-13.3,2,9.3,136,0.6,31,29,31.2,44.5,15.7,13.7,22.1,12.8,0.04,1.22
176,002841,视源股份?点评,电子设备,78.48,-0.23%,32,40,0,0,-48,-0.02,-0.04,-8.23,8.52,-2.9,0,0,-2.4,-0.5,-4.7,7.6,84,0.88,0,2.4,40.8,41.3,24,28.7,35.2,27.6,0.52,1.22
177,000157,中联重科?点评,专用设备,4.26,-0.23%,265,19,0,0,24,0,0,6.47,-10.93,1.6,0,0,6.6,-5,-4.2,2.6,58,1.18,6.6,0,23,28,28.6,32.8,41.8,39.2,0.06,0.67
178,601668,中国建筑?点评,土木工程,8.84,-0.23%,2628,8,0,0,-1049,0,-0.01,-24.48,-10.54,-5.8,0,0,9,-14.8,0.7,5.1,122,0.74,27.3,18.3,31,45.8,20.4,19.7,21.3,16.2,0.07,0.71
179,600177,雅戈尔?点评,房地产业,8.76,-0.23%,314,9,0,0,-258,-0.01,-0.02,-42.18,-14.58,-14.6,0,0,-6.3,-8.3,2.7,11.9,82,0.56,0,6.3,33.9,42.2,24.3,21.6,41.8,29.9,0.06,1
180,600153,建发股份?点评,批发业,12.27,-0.24%,348,16,0,0,-24,0,-0.01,-17.17,-1.39,-1.2,0,0,-3.5,2.3,-7.5,8.7,102,0.74,1.8,5.3,48.7,46.4,14.4,21.9,35.1,26.4,0.06,0.48
181,600649,城投控股?点评,房地产业,8.44,-0.24%,204,17,0,0,-334,-0.02,0,-36.48,5.94,-28.9,0,0,-9.6,-19.3,15,13.9,95,0.86,0,9.6,33,52.3,33.6,18.6,33.4,19.5,0.06,0.7
182,601818,光大银行?点评,金融服务,4.18,-0.24%,1664,6,0,0,-953,0,0,-31.88,-7.86,-13.4,0,0,1.8,-15.2,3.6,9.8,126,0.69,16.3,14.5,40,55.2,18.3,14.7,25.4,15.6,0.04,0.69
183,601618,中国中冶?点评,土木工程,4.06,-0.25%,725,19,0,0,-166,0,0,-16.84,15.48,-8.6,0,0,4,-12.6,-4,12.6,74,0.81,4,0,28.5,41.1,24.8,28.8,42.7,30.1,0.03,0.64
184,601991,大唐发电?点评,电热供应,3.88,-0.26%,388,20,0,0,-105,0,0,2.18,-22.97,-10.7,0,0,-11.8,1.1,5,5.7,74,1.47,0,11.8,31.6,30.5,19.9,14.9,48.5,42.8,0.03,0.81
185,601390,中国中铁?点评,土木工程,7.46,-0.27%,1367,12,0,0,-432,0,0,-28.77,-16.36,-12.5,0,0,-6.7,-5.8,0.6,11.9,94,0.71,6.7,13.4,34.1,39.9,18.1,17.5,41.1,29.2,0.03,0.72
186,000876,新希望?点评,食品加工,7.5,-0.27%,312,12,0,0,-156,0,0,-3.03,8.45,-4.1,0,0,2.5,-6.6,-1,5.1,84,1.02,12.8,10.3,27.2,33.8,22.6,23.6,37.4,32.3,0.12,1.14
187,601117,中国化学?点评,土木工程,7.23,-0.28%,357,21,0,0,-737,-0.02,-0.03,-41.04,-15.59,-15.5,0,0,-0.6,-14.9,1.1,14.4,108,0.65,4.7,5.3,41.5,56.4,18.3,17.2,35.5,21.1,0.13,0.8
188,601166,兴业银行?点评,金融服务,17.39,-0.29%,3313,6,0,0,-4704,-0.01,-0.02,-75.97,5.06,-17.4,0,0,-18.3,0.9,5.3,12.1,147,0.5,18,36.3,47,46.1,14.7,9.4,20.3,8.2,0.08,0.88
189,000792,盐湖股份?点评,化学制品,13.76,-0.29%,378,-33,0,0,-130,0,0.01,2.11,-7.73,-1.2,0,0,-3.1,1.9,0,1.2,105,1.06,2.1,5.2,49.6,47.7,22.5,22.5,25.8,24.6,0.29,0.6
190,601328,交通银行?点评,金融服务,6.36,-0.31%,2496,7,0,0,-1730,-0.01,0,-35.8,-12.09,-12.6,0,0,1.4,-14,4.2,8.4,135,0.74,24.1,22.7,37.3,51.3,17.3,13.1,21.3,12.9,0.05,0.9
191,601800,中国交建?点评,土木工程,12.9,-0.31%,1515,14,0,0,370,0,0,9.16,-34.27,11.1,0,0,0,11.1,5.5,-16.6,64,0.97,0,0,37.7,26.6,19.8,14.3,42.5,59.1,0.02,0.66
192,601099,太平洋?点评,金融服务,3.05,-0.33%,198,176,0,0,-293,-0.01,-0.02,-26.48,-5.78,-7.2,0,0,-1.5,-5.7,-1.3,8.5,128,0.74,31.1,32.6,29.2,34.9,12.8,14.1,26.9,18.4,0.21,0.49
193,600489,中金黄金?点评,金属采选,8.7,-0.34%,300,74,0,0,-411,-0.01,-0.01,-26.01,-20.19,-10.4,0,0,-3.1,-7.3,2.5,7.9,104,0.75,3.6,6.7,43.1,50.4,26,23.5,27.3,19.4,0.13,0.79
194,600705,中航资本?点评,其他金融,5.65,-0.35%,430,19,0,0,-1808,-0.04,-0.04,-43.04,-20.91,-18.1,0,0,-19.9,1.8,7.9,10.2,117,0.66,6.1,26,43.5,41.7,21.4,13.5,29,18.8,0.23,1.64
195,600741,华域汽车?点评,汽车制造,26.89,-0.37%,771,13,0,0,-529,-0.01,-0.01,-19.16,-10.27,-7.7,0,0,-5.2,-2.5,-1.7,9.4,76,0.74,0,5.2,34.1,36.6,28.2,29.9,37.7,28.3,0.09,0.59
196,002236,大华股份?点评,电子设备,27.08,-0.37%,461,41,0,0,-1236,-0.03,-0.02,-6.7,7.46,-3.4,0,0,-4.1,0.7,0.6,2.8,119,0.95,8.5,12.6,49.3,48.6,18.1,17.5,24.1,21.3,0.79,1.48
197,601018,宁波港?点评,水上运输,5.31,-0.38%,680,23,0,0,-170,0,0,-35.15,-40.54,-17.4,0,0,-3.4,-14,4,13.4,69,0.62,0,3.4,25.8,39.8,26.6,22.6,47.6,34.2,0.01,0.42
198,600816,安信信托?点评,其他金融,12.76,-0.39%,319,16,0,0,223,0.01,0.01,19.23,5.33,10.6,0,0,0,10.6,-5.3,-5.3,88,1.21,0,0,49.4,38.8,17.4,22.7,33.2,38.5,0.07,0.66
199,601633,长城汽车?点评,汽车制造,12.23,-0.41%,737,29,0,0,-98,0,0,-17.88,-26,-7.6,0,0,0,-7.6,-2,9.6,91,0.8,0,0,41.5,49.1,20.7,22.7,37.8,28.2,0.02,0.58
200,601669,中国电建?点评,土木工程,7.06,-0.42%,678,14,0,0,-334,0,0,-43.8,-15.15,-25.4,0,0,-12.8,-12.6,4.7,20.7,79,0.66,0,12.8,26.7,39.3,21.3,16.6,52,31.3,0.02,0.61
201,002831,裕同科技?点评,纸制品,55.56,-0.43%,66,27,0,0,165,0.02,-0.04,8.24,-12.63,13.7,0,0,2,11.7,-11.5,-2.2,38,0.74,2,0,24,12.3,26.2,37.7,47.8,50,0.18,0.8
202,600010,包钢股份?点评,黑色金属,2.28,-0.44%,502,55,0,0,-156,0,-0.02,-49.48,7.87,-2,0,0,3.6,-5.6,-5.1,7.1,147,0.57,46.2,42.6,26.1,31.7,7.9,13,19.8,12.7,0.16,1.58
203,600089,特变电工?点评,电气机械,8.94,-0.45%,332,12,0,0,-1152,-0.04,-0.03,-56.2,-17.4,-24.7,0,0,-2.5,-22.2,9.5,15.2,101,0.58,5,7.5,32.9,55.1,28.6,19.1,33.5,18.3,0.14,0.94
204,600074,ST保千里?点评,电子设备,2.23,-0.45%,23,10,0,0,-26,-0.01,-0.04,-7.21,-20.54,-1.4,0,0,6,-7.4,-3.4,4.8,77,0.84,6,0,31.8,39.2,22.2,25.6,40,35.2,0.81,0.51
205,002475,立讯精密?点评,电子设备,25.5,-0.47%,806,56,0,0,-825,-0.01,-0.01,-22.77,8.69,-11.5,0,0,-6.2,-5.3,4.2,7.3,103,0.8,5.4,11.6,40.2,45.5,21.1,16.9,33.3,26,0.09,0.64
206,600406,国电南瑞?点评,软件服务,16.62,-0.48%,367,61,0,0,-450,-0.01,-0.02,-29.03,-22.77,-12.8,0,0,6.6,-19.4,1.4,11.4,103,0.73,10.5,3.9,34.8,54.2,21.5,20.1,33.2,21.8,0.1,0.67
207,601628,中国人寿?点评,保险业,26.81,-0.48%,5583,21,0,0,-1224,0,0,-35.2,-5.04,-16.4,0,0,-1.7,-14.7,4.9,11.5,113,0.73,7.8,9.5,40.3,55,19.8,14.9,32.1,20.6,0.01,0.92
208,601966,玲珑轮胎?点评,橡胶塑料,18.79,-0.48%,74,23,0,0,-465,-0.06,-0.15,-54.39,10.42,-26.7,0,0,-5.4,-21.3,-1.4,28.1,61,0.48,0,5.4,17,38.3,23.9,25.3,59.1,31,0.23,0.68
209,600959,江苏有线?点评,信号传输,7.62,-0.52%,106,32,0,0,50,0.01,-0.01,2.39,-14,5.9,0,0,0,5.9,-20.8,14.9,41,0.85,0,0,23.4,17.5,28.2,49,48.4,33.5,0.08,0.48
210,600820,隧道股份?点评,土木工程,7.57,-0.53%,238,15,0,0,-505,-0.02,-0.02,-62.96,-30.34,-25.8,0,0,-3.8,-22,3.8,22,95,0.52,1.1,4.9,33.6,55.6,22.1,18.3,43.2,21.2,0.08,1.06
211,600415,小商品城?点评,商务服务,5.56,-0.54%,303,19,0,0,-340,-0.01,0,-10.59,-15.41,-9.7,0,0,1.5,-11.2,3.3,6.4,84,1.01,1.5,0,35.4,46.6,24.5,21.2,38.6,32.2,0.12,1.58
212,002426,胜利精密?点评,电子设备,5.35,-0.56%,110,35,0,0,123,0.01,0.02,15.11,-23.77,6.9,0,0,8.9,-2,-2.9,-4,80,1.23,8.9,0,34.7,36.7,22.9,25.8,33.5,37.5,0.16,0.67
213,000895,双汇发展?点评,食品加工,27.84,-0.57%,918,22,0,0,-293,0,0,-5.02,-12.24,-4.4,0,0,-0.5,-3.9,-0.2,4.6,85,0.98,0,0.5,40.2,44.1,22.8,23,37,32.4,0.07,1.1
214,601009,南京银行?点评,金融服务,8.63,-0.58%,696,7,0,0,-913,-0.01,-0.01,-22.61,-14.08,-6.9,0,0,-7.6,0.7,3.1,3.8,133,0.79,11,18.6,52.2,51.5,17.8,14.7,19,15.2,0.19,1.44
215,600066,宇通客车?点评,汽车制造,23.4,-0.59%,518,20,0,0,133,0,-0.01,-19.9,5.19,1.4,0,0,-11.3,12.7,-5.6,4.2,143,0.75,26.2,37.5,46.2,33.5,9.6,15.2,18,13.8,0.18,1.51
216,002572,索菲亚?点评,家具制造,34.72,-0.63%,207,42,0,0,7,0,0.01,4.69,-9.93,0.2,0,0,-3,3.2,-3.5,3.3,63,1.13,0,3,31.6,28.4,19.3,22.8,49.1,45.8,0.17,0.86
217,002411,必康股份?点评,医药制造,26.35,-0.64%,76,49,0,0,-22,0,0,-5.36,-37.9,-3.3,0,0,0,-3.3,-6.6,9.9,67,1.03,0,0,31.8,35.1,20.7,27.3,47.5,37.6,0.09,0.31
218,000839,中信国安?点评,信号传输,7.81,-0.64%,306,93,0,0,-436,-0.01,0,-3.76,-16.36,-4.9,0,0,-2.7,-2.2,-0.2,5.1,85,1.03,5.8,8.5,34.2,36.4,20.3,20.5,39.7,34.6,0.29,0.79
219,000963,华东医药?点评,零售业,61.61,-0.65%,535,30,0,0,805,0.01,0.02,20.18,-12.27,9.4,0,0,-0.1,9.5,-3.5,-5.9,102,1.23,4,4.1,51.7,42.2,20.7,24.2,23.6,29.5,0.16,1.05
220,002153,石基信息?点评,软件服务,27.48,-0.65%,133,79,0,0,167,0.01,0.01,2.76,-10.8,1.8,0,0,1.3,0.5,-1.9,0.1,74,1.03,1.3,0,36.7,36.2,25.9,27.8,36.1,36,0.7,1.03
221,600068,葛洲坝?点评,土木工程,9.06,-0.66%,417,14,0,0,-347,-0.01,-0.02,-15.54,-14.39,-4.7,0,0,3,-7.7,0.3,4.4,105,0.82,16.3,13.3,33.8,41.5,20.1,19.8,29.8,25.4,0.18,0.72
222,601727,上海电气?点评,通用设备,6.04,-0.66%,595,36,0,0,-280,0,0,-23,-17.77,-17,0,0,0,-17,1.5,15.5,65,0.85,0,0,24,41,21.1,19.6,54.9,39.4,0.03,0.97
223,600115,东方航空?点评,航空运输,7.33,-0.68%,719,10,0,0,-1505,-0.02,-0.02,-48.82,-10.11,-16,0,0,-9.1,-6.9,-0.8,16.8,110,0.57,8.3,17.4,38.5,45.4,16.8,17.6,36.4,19.6,0.13,0.7
224,000425,徐工机械?点评,专用设备,4.12,-0.72%,288,28,0,0,-922,-0.03,-0.04,-20.09,-0.97,-11.7,0,0,-4.7,-7,-0.5,12.2,74,0.79,3.6,8.3,27.8,34.8,21.5,22,47.1,34.9,0.27,1.11
